,date,name,buzz,std_tot_rtw,std_tot_likes,std_avgViewers,total_retweets,total_likes,avgViewers,twitch_daily_top
35,2019-07-01,Duck Hunt,-0.37569533796326204,-0.051484551054437784,-0.0619791052664551,-0.26223168164236915,49.0,344.0,5.5,2388.0
36,2019-07-01,League of Legends,0.8973642815364145,0.018766325613824224,0.018755307262343947,0.8598426486602463,372.0,2508.0,65673.18125,5.0
37,2019-07-01,New Super Mario Bros.,-0.3727830126952147,-0.0506145711576172,-0.060001783702672125,-0.2621666578349254,53.0,397.0,9.305418719211822,1747.0
38,2019-07-01,Skyrim,-0.3810479381272635,-0.05887938017741273,-0.07108224605066349,-0.2510863118991873,15.0,100.0,657.7656903765691,133.0
39,2019-07-01,Just Chatting,1.3289967778783738,0.08945219223049652,0.04890013412152584,1.1906444515263515,697.0,3316.0,85032.85,3.0
40,2019-07-01,PUBG,-0.028562077915339892,-0.05257202592546351,-0.06761260632553488,0.09162255433565851,44.0,193.0,20714.277083333334,12.0
41,2019-07-01,Music & Performing Arts,-0.26946456932425156,-0.04626467167351429,-0.06518758931334823,-0.15801230833738905,73.0,258.0,6104.779166666666,36.0
42,2019-07-01,Talk Shows & Podcasts,-0.320887568936962,-0.05757441033218186,-0.06955261993528422,-0.1937605386694959,21.0,141.0,4012.66875,49.0
43,2019-07-01,GTA: San Andreas,-0.3845987628118126,-0.059314370125823024,-0.07093301423452893,-0.25435137845146066,13.0,104.0,466.6826722338205,176.0
44,2019-07-01,Overwatch,0.7068294328678075,0.06204782548064819,0.047221276190012006,0.5975603311971474,571.0,3271.0,50323.510416666664,6.0
45,2019-07-01,COD: Black Ops II,-0.39445414170299764,-0.061271824893669335,-0.07201494490150452,-0.2611673719078238,4.0,75.0,67.78709677419354,548.0
46,2019-07-01,Total War: Three Kingdoms,-0.3878950064999786,-0.0606193399710539,-0.07190302103940359,-0.2553726454895211,7.0,78.0,406.9145833333333,192.0
47,2019-07-02,COD: Modern Warfare 3,-0.39905612687811054,-0.06214180479048992,-0.07481304145402759,-0.26210128063359306,0.0,0.0,13.131519274376418,1430.0
48,2019-07-02,GTA: San Andreas,-0.38952798725543636,-0.06105432991946419,-0.0733580312467156,-0.2551156260892566,5.0,39.0,421.95625,192.0
49,2019-07-02,GTA V,0.9486289044700497,-0.05539946059013041,-0.07201494490150452,1.0760433099616846,31.0,75.0,78325.99375,4.0
50,2019-07-02,COD: Modern Warfare 2,-0.3981976744242463,-0.06214180479048992,-0.07458919372982574,-0.26146667590393063,0.0,6.0,50.27078891257996,685.0
51,2019-07-02,Music & Performing Arts,-0.3038456962658247,-0.049962086235001764,-0.0696272358433515,-0.18425637418747146,56.0,139.0,4568.885416666667,33.0
52,2019-07-02,COD: Ghosts,-0.39788144943950177,-0.06170681484207963,-0.07410419032738841,-0.26207044427003373,2.0,19.0,14.936170212765957,1342.0
53,2019-07-02,Magic: The Gathering,-0.11990457982740224,-0.012552950671716733,0.006928685833679762,-0.11428031498936526,228.0,2191.0,8664.127083333333,23.0
54,2019-07-02,Auto Chess,-0.3510019551714869,-0.05017958120920691,-0.05914370075989839,-0.2416786732023816,55.0,420.0,1208.3333333333333,96.0
55,2019-07-02,COD: Black Ops,-0.06657443585701872,0.07966491839126498,0.11519636843930584,-0.2614357226875895,652.0,5093.0,52.08227848101266,668.0
56,2019-07-02,Apex Legends,2.9941482730102424,1.6106120418212844,0.8561323355474154,0.5274038956415427,7691.0,24953.0,46217.7125,7.0
57,2019-07-02,Minecraft,3.110275955187412,0.9813990814457983,2.048233390784345,0.0806434829572686,4798.0,56906.0,20071.74375,13.0
58,2019-07-02,Splitgate: Arena Warfare,-0.39265923316869433,-0.05909687515161788,-0.07190302103940359,-0.26165933697767285,14.0,78.0,38.99559471365639,779.0
59,2019-07-02,CS:GO,1.5253624691793235,-0.049962086235001764,-0.05783792236872095,1.6331624777830462,56.0,455.0,110930.53958333333,2.0
60,2019-07-02,Super Mario Bros.,-0.3337069549939723,-0.030605033530743814,-0.04116126691568344,-0.261940654547545,145.0,902.0,22.53191489361702,1073.0
61,2019-07-02,Talk Shows & Podcasts,-0.32283981862459515,-0.05735691535797671,-0.07343264715478287,-0.19205025611183557,22.0,37.0,4112.760416666667,40.0
62,2019-07-02,Wii Sports Resort,1.1660430043692154,0.6862584014494159,0.7419699962044741,-0.26218539328467483,3441.0,21893.0,8.208955223880597,1903.0
63,2019-07-02,Just Chatting,0.9768388052608707,-0.042567257112026816,-0.05179403381527112,1.0712000961881687,90.0,617.0,78042.55208333333,5.0
64,2019-07-02,Duck Hunt,-0.3805385159265292,-0.05365950079648924,-0.06455335409477632,-0.26232566103526367,39.0,275.0,0.0,
65,2019-07-02,Super Mario World,-0.35947197009626974,-0.04452471187987313,-0.05466674627586147,-0.26028051194053514,81.0,540.0,119.6892177589852,433.0
66,2019-07-02,COD: Black Ops III,-0.3892799301370328,-0.05800940028059215,-0.07264918012007641,-0.25862134973636425,19.0,58.0,216.7891440501044,296.0
67,2019-07-02,New Super Mario Bros.,-0.09922613362143812,0.08423231284957303,0.07833610985406857,-0.2617945563250797,673.0,4105.0,31.082089552238806,888.0
68,2019-07-02,Dota 2,0.14062311360996196,-0.054529480693309824,-0.06440412227864176,0.25955671658191354,35.0,279.0,30542.366666666665,10.0
69,2019-07-02,Death Stranding,-0.3289338768912655,-0.03604240788587245,-0.030565807970129408,-0.26232566103526367,120.0,1186.0,0.0,
70,2019-07-02,Bio Inc. Redemption,-0.39923778937392007,-0.06214180479048992,-0.07481304145402759,-0.26228294312940253,0.0,0.0,2.5,3775.0
71,2019-07-02,Rainbow Six Siege,-0.13018110282849285,-0.05800940028059215,-0.07194032899343723,-0.00023137355446348223,19.0,77.0,15338.666666666666,14.0
72,2019-07-02,COD: Advanced Warfare,-0.3987917437786791,-0.06192430981628477,-0.07462650168385938,-0.26224093227853496,1.0,5.0,4.958620689655173,2606.0
73,2019-07-02,Skyrim,-0.3778723508869576,-0.05626944048695098,-0.07022416310788974,-0.25137874729211684,27.0,123.0,640.651356993737,152.0
74,2019-07-02,Mario Kart DS,-0.35406050184957116,-0.04648216664771944,-0.045302449813417585,-0.26227588538843416,72.0,791.0,2.9130434782608696,3556.0
75,2019-07-02,Wii Sports,1.1956837886455616,0.6997430898501349,0.7581243403010406,-0.26218364150561385,3503.0,22326.0,8.311475409836065,1885.0
76,2019-07-02,GTA IV,-0.39786839668994123,-0.06214180479048992,-0.07447726986772482,-0.26124932203172646,0.0,9.0,62.99109131403118,608.0
77,2019-07-02,New Super Mario Bros. Wii,-0.396444745094602,-0.0606193399710539,-0.07358187897091743,-0.26224352615263063,7.0,33.0,4.806818181818182,2645.0
78,2019-07-02,Hearthstone,0.016192092436510513,0.05900289584177615,-0.03709469992601658,-0.005716103479249059,557.0,1011.0,15017.68125,16.0
79,2019-07-02,Clam Man,-0.39824223731683595,-0.06192430981628477,-0.07399226646528749,-0.26232566103526367,1.0,22.0,0.0,
80,2019-07-02,Fortnite,2.4928424492385513,0.2943324579317436,0.5596833327961043,1.6388266585107034,1639.0,17007.0,111262.02708333333,1.0
81,2019-07-02,COD: Black Ops II,-0.3977770908986573,-0.06214180479048992,-0.07470111759192667,-0.26093416851624074,0.0,3.0,81.43496801705757,529.0
82,2019-07-02,Overwatch,0.3940261305179193,0.01898382058802937,0.05938366920497896,0.31565864072491095,373.0,3597.0,33825.645833333336,9.0
83,2019-07-02,World of Warcraft,0.04913847024742052,-0.053007015873873804,-0.04858554976837799,0.15073103588967232,42.0,703.0,24173.510416666668,11.0
84,2019-07-02,League of Legends,0.7733888004891376,-0.028430083788692356,0.025209583310163833,0.7766093009676661,155.0,2681.0,60802.07708333333,6.0
85,2019-07-02,Dead by Daylight,-0.17456697253670217,-0.03604240788587245,-0.05817369395502372,-0.08035087069580599,120.0,446.0,10649.795833333334,19.0
86,2019-07-02,COD: Black Ops 4,-0.18336925979055202,-0.06214180479048992,-0.07481304145402759,-0.04641441354603452,0.0,0.0,12635.875,17.0
87,2019-07-02,Mario Kart Wii,-0.38694709766778007,-0.06040184499684875,-0.065523360899651,-0.2610218917712803,8.0,249.0,76.3010989010989,549.0
88,2019-07-02,Total War: Three Kingdoms,-0.38157889894464186,-0.057139420383771566,-0.0696272358433515,-0.2548122427175188,23.0,139.0,439.7112970711297,187.0
89,2019-07-02,Wii Play,-0.35734729110949104,-0.0506145711576172,-0.044407058916610204,-0.26232566103526367,53.0,815.0,0.0,
90,2019-07-02,Pokémon Red/Blue,-0.3851081166938617,-0.05800940028059215,-0.06511297340528094,-0.2619857430079886,19.0,260.0,19.89318181818182,1153.0
91,2019-07-02,PUBG,0.008444899338275219,-0.051484551054437784,-0.06727683473923211,0.12720628513194512,49.0,202.0,22796.760416666668,12.0
92,2019-07-02,Slots,1.3378003384493666,0.928547802713948,0.5370374046976842,-0.1277848689622655,4555.0,16400.0,7873.79375,24.0
93,2019-07-02,Pokémon Gold/Silver,-0.39745575119307663,-0.06170681484207963,-0.07350726306285016,-0.26224167328814685,2.0,35.0,4.915254237288136,2615.0
94,2019-07-02,Tetris,-0.3772448996732801,-0.053442005822284096,-0.06231487685275787,-0.26148801699823815,40.0,335.0,49.02183406113537,699.0
95,2019-07-03,COD: Modern Warfare 3,-0.39908730895222067,-0.06214180479048992,-0.07481304145402759,-0.26213246270770313,0.0,0.0,11.306636155606407,1562.0
96,2019-07-03,Hearthstone,-0.051191825965476154,-0.03952232747315478,-0.030826963648364895,0.01915746515604352,104.0,1179.0,16473.36875,15.0
97,2019-07-03,GTA V,0.9179041266622571,-0.05583445053854069,-0.0712687858208317,1.0450073630216294,29.0,95.0,76509.6625,4.0
98,2019-07-03,Dead by Daylight,-0.16167557457126447,-0.03604240788587245,-0.053211736068549474,-0.07242143061684253,120.0,579.0,11113.854166666666,18.0
99,2019-07-03,Fortnite,2.480507573323539,0.3384839376953882,0.5662122247519914,1.5758114108761596,1842.0,17182.0,107574.15625,1.0
100,2019-07-03,COD: Black Ops II,-0.39707130648943256,-0.06214180479048992,-0.07455188577579211,-0.2603776159231505,0.0,7.0,114.00635593220339,443.0
101,2019-07-03,Rainbow Six Siege,0.04431532283385159,-0.05844439022900244,-0.07235071648780729,0.1751104295506613,17.0,66.0,25600.277083333334,11.0
102,2019-07-03,Splitgate: Arena Warfare,-0.3952730223767839,-0.0606193399710539,-0.0729103357983119,-0.2617433466074181,7.0,51.0,34.07905982905983,868.0
103,2019-07-03,Clam Man,-0.39700553062967564,-0.060836834945259044,-0.07384303464915293,-0.26232566103526367,6.0,26.0,0.0,
104,2019-07-03,Wii Sports Resort,-0.38844759505029547,-0.06018435002264361,-0.0660829802101556,-0.2621802648174963,9.0,234.0,8.50909090909091,1834.0
105,2019-07-03,World of Warcraft,0.16998849047444822,-0.054529480693309824,-0.062277568898724225,0.2867955400664823,35.0,336.0,32136.477083333335,10.0
106,2019-07-03,Just Chatting,0.9348267411241249,-0.018425314975255663,-0.025715773945756082,0.9789678300451367,201.0,1316.0,72644.8,5.0
107,2019-07-03,Duck Hunt,-0.3757202456521394,-0.05257202592546351,-0.06082255869141223,-0.26232566103526367,44.0,375.0,0.0,
108,2019-07-03,COD: Modern Warfare 2,-0.398401129423147,-0.06214180479048992,-0.07477573349999395,-0.2614835911326631,0.0,1.0,49.280851063829786,698.0
109,2019-07-03,Wii Sports,-0.3671021082703684,-0.05257202592546351,-0.05220442130964117,-0.26232566103526367,44.0,606.0,0.0,
110,2019-07-03,Minecraft,1.9020684149809364,0.275410395175896,1.5256608786351362,0.10099714116990414,1552.0,42899.0,21262.910416666666,12.0
111,2019-07-03,Total War: Three Kingdoms,-0.37804492611476526,-0.05518196561592526,-0.06791106995780401,-0.25495189054103595,32.0,185.0,431.5386221294363,191.0
112,2019-07-03,Dota 2,0.5869842794449951,-0.06214180479048992,-0.07458919372982574,0.7237152779653108,0.0,6.0,57706.535416666666,6.0
113,2019-07-03,GTA IV,-0.3987509324468228,-0.06214180479048992,-0.07481304145402759,-0.26179608620230527,0.0,0.0,30.99255583126551,913.0
114,2019-07-03,Pokémon Gold/Silver,-0.3770218245357425,-0.057791905306387004,-0.05701714737998085,-0.26221277184937464,20.0,477.0,6.6066666666666665,2130.0
115,2019-07-03,Mario Kart Wii,-0.31388968189385613,-0.029082568711307794,-0.023551912611804907,-0.2612552005707434,152.0,1374.0,62.64705882352941,619.0
116,2019-07-03,League of Legends,0.8972339993441719,0.07988241336547013,0.09713931868702361,0.7202122672916782,653.0,4609.0,57501.527083333334,7.0
117,2019-07-03,COD: Black Ops III,-0.3884440116203914,-0.05953186510002817,-0.07167917331520175,-0.2572329732051615,12.0,84.0,298.0417536534447,251.0
118,2019-07-03,Super Mario Bros.,-0.35022291947824546,-0.040392307369975365,-0.047802082733671536,-0.2620285293745986,100.0,724.0,17.38917525773196,1263.0
119,2019-07-03,New Super Mario Bros. Wii,-0.39891304677422135,-0.06214180479048992,-0.07447726986772482,-0.26229397211600664,0.0,9.0,1.8545454545454545,4269.0
120,2019-07-03,COD: Ghosts,-0.3976615398505776,-0.06148931986787448,-0.07410419032738841,-0.2620680296553147,3.0,19.0,15.077481840193705,1347.0
121,2019-07-03,CS:GO,1.089616650848348,-0.05539946059013041,-0.05701714737998085,1.2020332588184592,31.0,477.0,85699.3625,3.0
122,2019-07-03,COD: Black Ops,-0.3771752098309986,-0.05387699577069439,-0.06164333368015233,-0.2616548803801519,38.0,353.0,39.256410256410255,790.0
123,2019-07-03,COD: Advanced Warfare,-0.3987495612037322,-0.06192430981628477,-0.07455188577579211,-0.2622733656116553,1.0,7.0,3.0605095541401273,3351.0
124,2019-07-03,Talk Shows & Podcasts,-0.2555912048950845,-0.05735691535797671,-0.07261187216604277,-0.12562241737106505,22.0,59.0,8000.347916666667,23.0
125,2019-07-03,Overwatch,0.1516108139510513,0.012676466336080149,0.04957167729413138,0.08936267032083976,344.0,3334.0,20582.020833333332,13.0
126,2019-07-03,Super Mario World,-0.3506715349193712,-0.03843485260212905,-0.052316345171742086,-0.25992033714550006,109.0,603.0,140.76789587852494,397.0
127,2019-07-03,Magic: The Gathering,-0.07737727147280543,0.01898382058802937,0.012450263030658625,-0.10881135509149342,373.0,2339.0,8984.189583333333,19.0
128,2019-07-03,Pokémon Red/Blue,-0.37512761395652994,-0.05104956110602749,-0.0621656450366233,-0.26191240781387914,51.0,339.0,24.185011709601874,1051.0
129,2019-07-03,Apex Legends,0.5310207249190586,-0.0012432120130491655,0.027410752598148652,0.5048531843339591,280.0,2740.0,44897.96666666667,8.0
130,2019-07-03,Skyrim,-0.388629189897841,-0.061271824893669335,-0.07287302784427827,-0.2544843371598934,4.0,52.0,458.9014675052411,182.0
131,2019-07-03,Mario Kart DS,-0.3848856991828754,-0.054529480693309824,-0.06806030177393857,-0.262295916715627,35.0,181.0,1.7407407407407407,4365.0
132,2019-07-03,PUBG,-0.04748483600530168,-0.054964470641720116,-0.06951531198125058,0.07699494661766901,33.0,142.0,19858.21875,14.0
133,2019-07-03,Wii Play,-0.37883590701504055,-0.05561695556433555,-0.06127025413981592,-0.26194869731088904,30.0,363.0,22.06122448979592,1107.0
134,2019-07-03,Slots,0.9856823312649611,0.38742030689154594,0.7512969847128843,-0.15303496033946906,2067.0,22143.0,6396.070833333333,26.0
135,2019-07-03,Auto Chess,-0.3201725017256618,-0.04909210633818118,-0.03944510103013596,-0.23163529435734465,60.0,948.0,1796.1066945606694,69.0
136,2019-07-03,Tetris,-0.3290804372402982,-0.02930006368551294,-0.037878166960723034,-0.2619022065940622,151.0,990.0,24.782022471910114,1029.0
137,2019-07-03,GTA: San Andreas,-0.3877865603554278,-0.06192430981628477,-0.07358187897091743,-0.2522803715682256,1.0,33.0,587.8851774530272,152.0
138,2019-07-03,New Super Mario Bros.,-0.11916826108389642,0.08945219223049652,0.05356362837573097,-0.2621840816901239,697.0,3441.0,8.285714285714286,1860.0
139,2019-07-03,COD: Black Ops 4,-0.1781167372823766,-0.06214180479048992,-0.07481304145402759,-0.041161891037859076,0.0,0.0,12943.270833333334,17.0
140,2019-07-03,Music & Performing Arts,-0.3096461232038742,-0.05235453095125837,-0.0689930006247796,-0.18829859162783624,45.0,156.0,4332.320833333333,34.0
141,2019-07-03,Death Stranding,-0.3571155891609752,-0.04321974203464225,-0.05157018609106927,-0.26232566103526367,87.0,623.0,0.0,
142,2019-07-04,GTA: San Andreas,-0.3918689251856296,-0.06170681484207963,-0.07384303464915293,-0.25631907569439705,2.0,26.0,351.52620545073376,211.0
143,2019-07-04,COD: Modern Warfare 2,-0.39858257099002037,-0.06214180479048992,-0.07481304145402759,-0.2616277247455029,0.0,0.0,40.845652173913045,747.0
144,2019-07-04,COD: Ghosts,-0.397087508137312,-0.06170681484207963,-0.07332072329268195,-0.2620599700025504,2.0,40.0,15.549160671462829,1270.0
145,2019-07-04,Apex Legends,0.3335515310493595,-0.00733307129079324,-0.019261497897936197,0.3601461002380889,252.0,1489.0,36429.20625,8.0
146,2019-07-04,Minecraft,1.0565053634706736,0.3767630531554938,0.5706145633279611,0.10912774698721867,2018.0,17300.0,21738.741666666665,12.0
147,2019-07-04,Super Mario Bros.,-0.05697869732512789,0.11424661928988311,0.09075965854727101,-0.26198497516228203,811.0,4438.0,19.93811881188119,1108.0
148,2019-07-04,Mario Kart Wii,-0.23211765096690828,0.011806486439259566,0.01730029705503195,-0.2612244344611998,340.0,2469.0,64.4475982532751,580.0
149,2019-07-04,League of Legends,1.1488202910436094,-0.013857920516947607,0.02233687084957348,1.1403413407109835,222.0,2604.0,82088.9375,4.0
150,2019-07-04,Just Chatting,0.869110539345858,-0.046699661621924585,-0.036609696523579247,0.9524198974913619,71.0,1024.0,71091.12291666666,6.0
151,2019-07-04,Wii Play,-0.17860546219928009,0.070747624448854,0.012972574387129598,-0.26232566103526367,611.0,2353.0,0.0,
152,2019-07-04,COD: Black Ops III,-0.3874670513802203,-0.059749360074233315,-0.06917954039494781,-0.25853815091103916,11.0,151.0,221.65822784810126,272.0
153,2019-07-04,Total War: Three Kingdoms,-0.36688335690703167,-0.053007015873873804,-0.06421758250847355,-0.24965875852468428,42.0,284.0,741.3110647181628,128.0
154,2019-07-04,Pokémon Red/Blue,-0.3703860105889043,-0.05800940028059215,-0.05037633156199276,-0.26200027874631937,19.0,655.0,19.0425,1139.0
155,2019-07-04,Death Stranding,-0.2903069772732345,-0.007115576316588095,-0.020865739921382756,-0.26232566103526367,253.0,1446.0,0.0,
156,2019-07-04,Auto Chess,-0.2893912377132411,-0.010812990878075569,-0.033102748844416996,-0.24547549799074855,236.0,1118.0,986.1299790356394,104.0
157,2019-07-04,PUBG,0.0158291387872862,-0.05431198571910468,-0.06884376880864504,0.1389848933150359,36.0,160.0,23486.085416666665,11.0
158,2019-07-04,World of Warcraft,0.050021615683409376,-0.05431198571910468,-0.056793299655779006,0.16112690105829305,36.0,483.0,24781.9125,10.0
159,2019-07-04,COD: Advanced Warfare,-0.3986067669731004,-0.06214180479048992,-0.07425342214352297,-0.2622115400390875,0.0,15.0,6.678756476683938,2144.0
160,2019-07-04,Tetris,-0.36022515866819094,-0.04387222695725769,-0.05455482241376055,-0.26179810929717273,84.0,543.0,30.874157303370787,877.0
161,2019-07-04,Wii Sports,-0.09928174804231849,0.06857267470680255,0.09445314599660146,-0.2623075687457225,601.0,4537.0,1.0588235294117647,5003.0
162,2019-07-04,GTA V,0.9878748252035037,-0.05735691535797671,-0.06806030177393857,1.113292042335419,22.0,181.0,80505.91875,5.0
163,2019-07-04,New Super Mario Bros.,-0.36100599649932696,-0.04800463146715546,-0.05119710655073286,-0.2618042584814386,65.0,633.0,30.514285714285716,880.0
164,2019-07-04,Clam Man,-0.39708014653774293,-0.060836834945259044,-0.0739176505572202,-0.26232566103526367,6.0,24.0,0.0,
165,2019-07-04,Overwatch,0.1340231285173838,-0.016467860207409354,0.09370698691592864,0.0567840018088645,210.0,4517.0,18675.404166666667,13.0
166,2019-07-04,Dead by Daylight,-0.1572453420004012,-0.021687739588332845,-0.05179403381527112,-0.08376356859679722,186.0,617.0,10450.072916666666,18.0
167,2019-07-04,New Super Mario Bros. Wii,-0.3976986204281163,-0.06170681484207963,-0.07380572669511928,-0.2621860788909174,2.0,27.0,8.168831168831169,1858.0
168,2019-07-04,COD: Black Ops,-0.36057065333201743,-0.03973982244735993,-0.05944216439216751,-0.26138866649249,103.0,412.0,54.83617021276596,630.0
169,2019-07-04,Skyrim,-0.3863608411216744,-0.059749360074233315,-0.07238802444184093,-0.25422345660560014,11.0,65.0,474.16910229645094,178.0
170,2019-07-04,Splitgate: Arena Warfare,-0.3977451111018945,-0.06170681484207963,-0.07440265395965753,-0.2616356423001573,2.0,11.0,40.38228941684665,755.0
171,2019-07-04,Talk Shows & Podcasts,-0.31867521976966573,-0.06040184499684875,-0.07238802444184093,-0.18588535033097606,8.0,65.0,4473.552083333333,33.0
172,2019-07-04,Music & Performing Arts,-0.2952703003131289,-0.044089721931462836,-0.06209102912855602,-0.18908954925311006,83.0,341.0,4286.03125,34.0
173,2019-07-04,COD: Modern Warfare 3,-0.3989009569033293,-0.06214180479048992,-0.07477573349999395,-0.2619834186128454,0.0,1.0,20.029213483146066,1103.0
174,2019-07-04,Super Mario World,-0.3717463804086252,-0.05213703597705322,-0.05988985984057121,-0.25971948459100075,46.0,400.0,152.52248394004283,358.0
175,2019-07-04,Hearthstone,-0.03651855494648304,-0.0021131919098697476,-0.04459359868677841,0.01018823565016512,276.0,810.0,15948.458333333334,14.0
176,2019-07-04,Fortnite,2.278522749717381,0.4639785378117572,0.39843835546270806,1.4161058564429154,2419.0,12685.0,98227.63333333333,2.0
177,2019-07-04,Slots,0.0016001612361182527,0.08227485808172671,0.059309053296911676,-0.13998375014252015,664.0,3595.0,7159.872916666666,24.0
178,2019-07-04,Mario Kart DS,-0.3972966132224716,-0.06148931986787448,-0.07350726306285016,-0.262300030291747,3.0,35.0,1.5,4560.0
179,2019-07-04,Rainbow Six Siege,-0.14171590208848384,-0.05648693546115613,-0.07067185855629345,-0.014557108071034271,26.0,111.0,14500.275,16.0
180,2019-07-04,CS:GO,1.0888928548024612,-0.05561695556433555,-0.05112249064266558,1.1956323010094623,30.0,635.0,85324.75625,3.0
